engine;iter;model;width;depth;int_delay;ext_delay;model_time;runner_time;sim_time;total_time
xdevs-rs-no_std-f64;4;HI;4;26;0;0;0.000386;1.9e-05;0.001037;0.001442
xdevs-rs-no_std-f64;5;HI;4;26;0;0;0.000386;1.9e-05;0.001037;0.001442
xdevs-rs-no_std-f64;6;HI;4;26;0;0;0.000386;1.9e-05;0.001037;0.001442
xdevs-rs-no_std-f64;7;HI;4;26;0;0;0.000386;1.9e-05;0.001037;0.001442
xdevs-rs-no_std-f64;8;HI;4;26;0;0;0.000386;1.9e-05;0.001038;0.001443
xdevs-rs-no_std-f64;9;HI;4;26;0;0;0.000386;1.9e-05;0.001037;0.001442
xdevs-rs-no_std-f64;0;HI;4;28;0;0;0.000415;1.6e-05;0.001104;0.001535
xdevs-rs-no_std-f64;1;HI;4;28;0;0;0.000415;1.7e-05;0.001104;0.001536
xdevs-rs-no_std-f64;2;HI;4;28;0;0;0.000415;1.6e-05;0.001104;0.001535
xdevs-rs-no_std-f64;3;HI;4;28;0;0;0.000415;1.7e-05;0.001104;0.001536
xdevs-rs-no_std-f64;4;HI;4;28;0;0;0.000415;1.7e-05;0.001104;0.001536
xdevs-rs-no_std-f64;5;HI;4;28;0;0;0.000415;1.6e-05;0.001104;0.001535
xdevs-rs-no_std-f64;6;HI;4;28;0;0;0.000415;1.6e-05;0.001104;0.001535
xdevs-rs-no_std-f64;7;HI;4;28;0;0;0.000415;1.6e-05;0.001104;0.001535
xdevs-rs-no_std-f64;8;HI;4;28;0;0;0.000415;1.7e-05;0.001104;0.001536
xdevs-rs-no_std-f64;9;HI;4;28;0;0;0.000414;1.7e-05;0.001103;0.001534
xdevs-rs-no_std-f64;0;HI;4;30;0;0;0.000441;1.9e-05;0.001177;0.001637
xdevs-rs-no_std-f64;1;HI;4;30;0;0;0.000441;1.9e-05;0.001177;0.001637
xdevs-rs-no_std-f64;2;HI;4;30;0;0;0.000441;1.9e-05;0.001177;0.001637
xdevs-rs-no_std-f64;3;HI;4;30;0;0;0.000442;1.9e-05;0.001177;0.001638
xdevs-rs-no_std-f64;4;HI;4;30;0;0;0.000441;1.9e-05;0.001177;0.001637
xdevs-rs-no_std-f64;5;HI;4;30;0;0;0.000441;1.9e-05;0.001176;0.001636
xdevs-rs-no_std-f64;6;HI;4;30;0;0;0.000441;1.9e-05;0.001176;0.001636
xdevs-rs-no_std-f64;7;HI;4;30;0;0;0.000441;1.9e-05;0.001176;0.001636
xdevs-rs-no_std-f64;8;HI;4;30;0;0;0.000441;1.9e-05;0.001176;0.001636
xdevs-rs-no_std-f64;9;HI;4;30;0;0;0.000442;1.8e-05;0.001177;0.001637
xdevs-rs-no_std-f64;0;HI;6;2;0;0;5.8e-05;1.6e-05;0.000256;0.00033
xdevs-rs-no_std-f64;1;HI;6;2;0;0;5.8e-05;1.7e-05;0.000256;0.000331
xdevs-rs-no_std-f64;2;HI;6;2;0;0;5.9e-05;1.7e-05;0.000257;0.000333
xdevs-rs-no_std-f64;3;HI;6;2;0;0;5.9e-05;1.7e-05;0.000257;0.000333
xdevs-rs-no_std-f64;4;HI;6;2;0;0;5.9e-05;1.7e-05;0.000257;0.000333
xdevs-rs-no_std-f64;5;HI;6;2;0;0;5.9e-05;1.7e-05;0.000257;0.000333
xdevs-rs-no_std-f64;6;HI;6;2;0;0;5.9e-05;1.7e-05;0.000256;0.000332
xdevs-rs-no_std-f64;7;HI;6;2;0;0;5.9e-05;1.7e-05;0.000257;0.000333
xdevs-rs-no_std-f64;8;HI;6;2;0;0;5.8e-05;1.7e-05;0.000256;0.000331
xdevs-rs-no_std-f64;9;HI;6;2;0;0;5.8e-05;1.7e-05;0.000256;0.000331
xdevs-rs-no_std-f64;0;HI;6;4;0;0;8.8e-05;1.8e-05;0.000422;0.000528
xdevs-rs-no_std-f64;1;HI;6;4;0;0;8.8e-05;1.9e-05;0.000423;0.00053
xdevs-rs-no_std-f64;2;HI;6;4;0;0;8.8e-05;1.9e-05;0.000423;0.00053
xdevs-rs-no_std-f64;3;HI;6;4;0;0;8.8e-05;1.9e-05;0.000423;0.00053
xdevs-rs-no_std-f64;4;HI;6;4;0;0;8.8e-05;1.9e-05;0.000422;0.000529
xdevs-rs-no_std-f64;5;HI;6;4;0;0;8.7e-05;1.9e-05;0.000422;0.000528
xdevs-rs-no_std-f64;6;HI;6;4;0;0;8.8e-05;1.9e-05;0.000423;0.00053
xdevs-rs-no_std-f64;7;HI;6;4;0;0;8.8e-05;1.9e-05;0.000422;0.000529
xdevs-rs-no_std-f64;8;HI;6;4;0;0;8.8e-05;1.9e-05;0.000422;0.000529
xdevs-rs-no_std-f64;9;HI;6;4;0;0;8.8e-05;1.9e-05;0.000422;0.000529
xdevs-rs-no_std-f64;0;HI;6;6;0;0;0.000116;1.7e-05;0.000584;0.000717
xdevs-rs-no_std-f64;1;HI;6;6;0;0;0.000116;1.7e-05;0.000584;0.000717
xdevs-rs-no_std-f64;2;HI;6;6;0;0;0.000116;1.7e-05;0.000584;0.000717
xdevs-rs-no_std-f64;3;HI;6;6;0;0;0.000116;1.7e-05;0.000584;0.000717
xdevs-rs-no_std-f64;4;HI;6;6;0;0;0.000116;1.7e-05;0.000584;0.000717
xdevs-rs-no_std-f64;5;HI;6;6;0;0;0.000116;1.7e-05;0.000584;0.000717
xdevs-rs-no_std-f64;6;HI;6;6;0;0;0.000115;1.7e-05;0.000585;0.000717
xdevs-rs-no_std-f64;7;HI;6;6;0;0;0.000116;1.7e-05;0.000584;0.000717
xdevs-rs-no_std-f64;8;HI;6;6;0;0;0.000115;1.7e-05;0.000584;0.000716
xdevs-rs-no_std-f64;9;HI;6;6;0;0;0.000115;1.7e-05;0.000585;0.000717
xdevs-rs-no_std-f64;0;HI;6;8;0;0;0.000142;2e-05;0.000754;0.000916
xdevs-rs-no_std-f64;1;HI;6;8;0;0;0.000142;2e-05;0.000753;0.000915
xdevs-rs-no_std-f64;2;HI;6;8;0;0;0.000142;2e-05;0.000754;0.000916
xdevs-rs-no_std-f64;3;HI;6;8;0;0;0.000142;2e-05;0.000754;0.000916
xdevs-rs-no_std-f64;4;HI;6;8;0;0;0.000142;2e-05;0.000753;0.000915
xdevs-rs-no_std-f64;5;HI;6;8;0;0;0.000143;2e-05;0.000753;0.000916
xdevs-rs-no_std-f64;6;HI;6;8;0;0;0.000142;2e-05;0.000754;0.000916
xdevs-rs-no_std-f64;7;HI;6;8;0;0;0.000142;2e-05;0.000754;0.000916
xdevs-rs-no_std-f64;8;HI;6;8;0;0;0.000142;2e-05;0.000754;0.000916
xdevs-rs-no_std-f64;9;HI;6;8;0;0;0.000142;2e-05;0.000754;0.000916
xdevs-rs-no_std-f64;0;HI;6;10;0;0;0.000174;1.6e-05;0.000914;0.001104
xdevs-rs-no_std-f64;1;HI;6;10;0;0;0.000175;1.7e-05;0.000914;0.001106
xdevs-rs-no_std-f64;2;HI;6;10;0;0;0.000175;1.7e-05;0.000915;0.001107
xdevs-rs-no_std-f64;3;HI;6;10;0;0;0.000175;1.7e-05;0.000914;0.001106
xdevs-rs-no_std-f64;4;HI;6;10;0;0;0.000174;1.6e-05;0.000914;0.001104
xdevs-rs-no_std-f64;5;HI;6;10;0;0;0.000174;1.6e-05;0.000914;0.001104
xdevs-rs-no_std-f64;6;HI;6;10;0;0;0.000175;1.7e-05;0.000914;0.001106
xdevs-rs-no_std-f64;7;HI;6;10;0;0;0.000174;1.6e-05;0.000914;0.001104
xdevs-rs-no_std-f64;8;HI;6;10;0;0;0.000175;1.7e-05;0.000915;0.001107
xdevs-rs-no_std-f64;9;HI;6;10;0;0;0.000175;1.7e-05;0.000914;0.001106
xdevs-rs-no_std-f64;0;HI;6;12;0;0;0.000201;2e-05;0.001084;0.001305
xdevs-rs-no_std-f64;1;HI;6;12;0;0;0.000201;2e-05;0.001085;0.001306
xdevs-rs-no_std-f64;2;HI;6;12;0;0;0.000201;2e-05;0.001084;0.001305
xdevs-rs-no_std-f64;3;HI;6;12;0;0;0.000201;2e-05;0.001085;0.001306
xdevs-rs-no_std-f64;4;HI;6;12;0;0;0.000201;2e-05;0.001084;0.001305
xdevs-rs-no_std-f64;5;HI;6;12;0;0;0.000201;2e-05;0.001084;0.001305
xdevs-rs-no_std-f64;6;HI;6;12;0;0;0.000201;2e-05;0.001084;0.001305
xdevs-rs-no_std-f64;7;HI;6;12;0;0;0.000201;2e-05;0.001085;0.001306
xdevs-rs-no_std-f64;8;HI;6;12;0;0;0.0002;1.9e-05;0.001084;0.001303
xdevs-rs-no_std-f64;9;HI;6;12;0;0;0.0002;2e-05;0.001084;0.001304
xdevs-rs-no_std-f64;0;HI;6;14;0;0;0.000232;1.6e-05;0.001244;0.001492
xdevs-rs-no_std-f64;1;HI;6;14;0;0;0.000233;1.7e-05;0.001245;0.001495
xdevs-rs-no_std-f64;2;HI;6;14;0;0;0.000233;1.7e-05;0.001245;0.001495
xdevs-rs-no_std-f64;3;HI;6;14;0;0;0.000233;1.7e-05;0.001245;0.001495
xdevs-rs-no_std-f64;4;HI;6;14;0;0;0.000232;1.6e-05;0.001244;0.001492
xdevs-rs-no_std-f64;5;HI;6;14;0;0;0.000232;1.6e-05;0.001244;0.001492
xdevs-rs-no_std-f64;6;HI;6;14;0;0;0.000232;1.6e-05;0.001244;0.001492
xdevs-rs-no_std-f64;7;HI;6;14;0;0;0.000233;1.7e-05;0.001245;0.001495
xdevs-rs-no_std-f64;8;HI;6;14;0;0;0.000233;1.7e-05;0.001245;0.001495
xdevs-rs-no_std-f64;9;HI;6;14;0;0;0.000232;1.6e-05;0.001244;0.001492
xdevs-rs-no_std-f64;0;HI;6;16;0;0;0.000263;2e-05;0.001404;0.001687
xdevs-rs-no_std-f64;1;HI;6;16;0;0;0.000263;2e-05;0.001404;0.001687
xdevs-rs-no_std-f64;2;HI;6;16;0;0;0.000263;2e-05;0.001405;0.001688
xdevs-rs-no_std-f64;3;HI;6;16;0;0;0.000263;2e-05;0.001405;0.001688
xdevs-rs-no_std-f64;4;HI;6;16;0;0;0.000263;2e-05;0.001404;0.001687
xdevs-rs-no_std-f64;5;HI;6;16;0;0;0.000263;2e-05;0.001404;0.001687
xdevs-rs-no_std-f64;6;HI;6;16;0;0;0.000263;2e-05;0.001404;0.001687
xdevs-rs-no_std-f64;7;HI;6;16;0;0;0.000263;2e-05;0.001405;0.001688
xdevs-rs-no_std-f64;8;HI;6;16;0;0;0.000263;2e-05;0.001405;0.001688
xdevs-rs-no_std-f64;9;HI;6;16;0;0;0.000263;2e-05;0.001404;0.001687
xdevs-rs-no_std-f64;0;HI;6;18;0;0;0.000293;1.6e-05;0.001564;0.001873
xdevs-rs-no_std-f64;1;HI;6;18;0;0;0.000293;1.7e-05;0.001564;0.001874
xdevs-rs-no_std-f64;2;HI;6;18;0;0;0.000294;1.6e-05;0.001564;0.001874
xdevs-rs-no_std-f64;3;HI;6;18;0;0;0.000294;1.7e-05;0.001564;0.001875
xdevs-rs-no_std-f64;4;HI;6;18;0;0;0.000294;1.7e-05;0.001564;0.001875
xdevs-rs-no_std-f64;5;HI;6;18;0;0;0.000294;1.7e-05;0.001564;0.001875
xdevs-rs-no_std-f64;6;HI;6;18;0;0;0.000293;1.7e-05;0.001564;0.001874
xdevs-rs-no_std-f64;7;HI;6;18;0;0;0.000294;1.7e-05;0.001564;0.001875
xdevs-rs-no_std-f64;8;HI;6;18;0;0;0.000293;1.6e-05;0.001564;0.001873
xdevs-rs-no_std-f64;9;HI;6;18;0;0;0.000293;1.7e-05;0.001564;0.001874
xdevs-rs-no_std-f64;0;HI;6;20;0;0;0.000323;2e-05;0.001732;0.002075
xdevs-rs-no_std-f64;1;HI;6;20;0;0;0.000323;2e-05;0.001733;0.002076
xdevs-rs-no_std-f64;2;HI;6;20;0;0;0.000323;2e-05;0.001733;0.002076
xdevs-rs-no_std-f64;3;HI;6;20;0;0;0.000322;2e-05;0.001732;0.002074
xdevs-rs-no_std-f64;4;HI;6;20;0;0;0.000323;2e-05;0.001733;0.002076
xdevs-rs-no_std-f64;5;HI;6;20;0;0;0.000322;2e-05;0.001732;0.002074
xdevs-rs-no_std-f64;6;HI;6;20;0;0;0.000323;2.1e-05;0.001732;0.002076
xdevs-rs-no_std-f64;7;HI;6;20;0;0;0.000323;2.1e-05;0.001732;0.002076
xdevs-rs-no_std-f64;8;HI;6;20;0;0;0.000323;2e-05;0.001733;0.002076
xdevs-rs-no_std-f64;9;HI;6;20;0;0;0.000323;2e-05;0.001733;0.002076
xdevs-rs-no_std-f64;0;HI;6;22;0;0;0.000353;1.7e-05;0.001892;0.002262
xdevs-rs-no_std-f64;1;HI;6;22;0;0;0.000353;1.6e-05;0.001892;0.002261
xdevs-rs-no_std-f64;2;HI;6;22;0;0;0.000353;1.6e-05;0.001892;0.002261
xdevs-rs-no_std-f64;3;HI;6;22;0;0;0.000353;1.7e-05;0.001892;0.002262
xdevs-rs-no_std-f64;4;HI;6;22;0;0;0.000354;1.7e-05;0.001893;0.002264
xdevs-rs-no_std-f64;5;HI;6;22;0;0;0.000353;1.6e-05;0.001892;0.002261
xdevs-rs-no_std-f64;6;HI;6;22;0;0;0.000353;1.6e-05;0.001892;0.002261
xdevs-rs-no_std-f64;7;HI;6;22;0;0;0.000353;1.7e-05;0.001892;0.002262
xdevs-rs-no_std-f64;8;HI;6;22;0;0;0.000354;1.7e-05;0.001892;0.002263
xdevs-rs-no_std-f64;9;HI;6;22;0;0;0.000353;1.6e-05;0.001892;0.002261
xdevs-rs-no_std-f64;0;HI;6;24;0;0;0.000381;2e-05;0.002062;0.002463
xdevs-rs-no_std-f64;1;HI;6;24;0;0;0.00038;2e-05;0.002062;0.002462
xdevs-rs-no_std-f64;2;HI;6;24;0;0;0.000381;2e-05;0.002062;0.002463
xdevs-rs-no_std-f64;3;HI;6;24;0;0;0.00038;2e-05;0.002062;0.002462
xdevs-rs-no_std-f64;4;HI;6;24;0;0;0.000381;2e-05;0.002062;0.002463
xdevs-rs-no_std-f64;5;HI;6;24;0;0;0.000381;2e-05;0.002062;0.002463
xdevs-rs-no_std-f64;6;HI;6;24;0;0;0.00038;2e-05;0.002062;0.002462
xdevs-rs-no_std-f64;7;HI;6;24;0;0;0.00038;2e-05;0.002062;0.002462
xdevs-rs-no_std-f64;8;HI;6;24;0;0;0.000381;2e-05;0.002062;0.002463
xdevs-rs-no_std-f64;9;HI;6;24;0;0;0.000381;2e-05;0.002062;0.002463
xdevs-rs-no_std-f64;0;HI;6;26;0;0;0.000413;1.6e-05;0.00222;0.002649
xdevs-rs-no_std-f64;1;HI;6;26;0;0;0.000413;1.6e-05;0.00222;0.002649
xdevs-rs-no_std-f64;2;HI;6;26;0;0;0.000413;1.6e-05;0.00222;0.002649
xdevs-rs-no_std-f64;3;HI;6;26;0;0;0.000413;1.6e-05;0.00222;0.002649
xdevs-rs-no_std-f64;4;HI;6;26;0;0;0.000413;1.6e-05;0.00222;0.002649
xdevs-rs-no_std-f64;5;HI;6;26;0;0;0.000413;1.6e-05;0.00222;0.002649
xdevs-rs-no_std-f64;6;HI;6;26;0;0;0.000413;1.7e-05;0.00222;0.00265
xdevs-rs-no_std-f64;7;HI;6;26;0;0;0.000413;1.7e-05;0.00222;0.00265
xdevs-rs-no_std-f64;8;HI;6;26;0;0;0.000413;1.6e-05;0.002221;0.00265
xdevs-rs-no_std-f64;9;HI;6;26;0;0;0.000413;1.6e-05;0.00222;0.002649
xdevs-rs-no_std-f64;0;HI;6;28;0;0;0.000442;2.1e-05;0.002389;0.002852
xdevs-rs-no_std-f64;1;HI;6;28;0;0;0.000442;2e-05;0.002388;0.00285
xdevs-rs-no_std-f64;2;HI;6;28;0;0;0.000442;2.1e-05;0.002389;0.002852
xdevs-rs-no_std-f64;3;HI;6;28;0;0;0.000442;2e-05;0.002389;0.002851
xdevs-rs-no_std-f64;4;HI;6;28;0;0;0.000442;2e-05;0.002388;0.00285
xdevs-rs-no_std-f64;5;HI;6;28;0;0;0.000442;2.1e-05;0.002389;0.002852
xdevs-rs-no_std-f64;6;HI;6;28;0;0;0.000441;2.1e-05;0.002389;0.002851
xdevs-rs-no_std-f64;7;HI;6;28;0;0;0.000442;2e-05;0.002388;0.00285
xdevs-rs-no_std-f64;8;HI;6;28;0;0;0.000442;2.1e-05;0.002389;0.002852
xdevs-rs-no_std-f64;9;HI;6;28;0;0;0.000442;2e-05;0.002389;0.002851
xdevs-rs-no_std-f64;0;HI;6;30;0;0;0.000472;1.6e-05;0.002548;0.003036
xdevs-rs-no_std-f64;1;HI;6;30;0;0;0.000473;1.7e-05;0.002549;0.003039
xdevs-rs-no_std-f64;2;HI;6;30;0;0;0.000472;1.7e-05;0.002549;0.003038
xdevs-rs-no_std-f64;3;HI;6;30;0;0;0.000472;1.7e-05;0.002549;0.003038
xdevs-rs-no_std-f64;4;HI;6;30;0;0;0.000472;1.7e-05;0.002549;0.003038
xdevs-rs-no_std-f64;5;HI;6;30;0;0;0.000473;1.7e-05;0.002548;0.003038
xdevs-rs-no_std-f64;6;HI;6;30;0;0;0.000473;1.7e-05;0.002548;0.003038
xdevs-rs-no_std-f64;7;HI;6;30;0;0;0.000473;1.7e-05;0.002548;0.003038
xdevs-rs-no_std-f64;8;HI;6;30;0;0;0.000473;1.7e-05;0.002549;0.003039
xdevs-rs-no_std-f64;9;HI;6;30;0;0;0.000473;1.7e-05;0.002549;0.003039
xdevs-rs-no_std-f64;0;HI;8;2;0;0;5.8e-05;1.7e-05;0.000324;0.000399
xdevs-rs-no_std-f64;1;HI;8;2;0;0;5.8e-05;1.7e-05;0.000324;0.000399
xdevs-rs-no_std-f64;2;HI;8;2;0;0;5.8e-05;1.8e-05;0.000324;0.0004
xdevs-rs-no_std-f64;3;HI;8;2;0;0;5.8e-05;1.7e-05;0.000324;0.000399
xdevs-rs-no_std-f64;4;HI;8;2;0;0;5.8e-05;1.7e-05;0.000324;0.000399
xdevs-rs-no_std-f64;5;HI;8;2;0;0;5.9e-05;1.7e-05;0.000324;0.0004
xdevs-rs-no_std-f64;6;HI;8;2;0;0;5.9e-05;1.8e-05;0.000324;0.000401
xdevs-rs-no_std-f64;7;HI;8;2;0;0;5.9e-05;1.8e-05;0.000324;0.000401
xdevs-rs-no_std-f64;8;HI;8;2;0;0;5.8e-05;1.7e-05;0.000324;0.000399
xdevs-rs-no_std-f64;9;HI;8;2;0;0;5.9e-05;1.8e-05;0.000324;0.000401
xdevs-rs-no_std-f64;0;HI;8;4;0;0;9.1e-05;2e-05;0.000602;0.000713
xdevs-rs-no_std-f64;1;HI;8;4;0;0;9e-05;1.9e-05;0.000603;0.000712
xdevs-rs-no_std-f64;2;HI;8;4;0;0;9.1e-05;2e-05;0.000603;0.000714
xdevs-rs-no_std-f64;3;HI;8;4;0;0;9.1e-05;1.9e-05;0.000602;0.000712
xdevs-rs-no_std-f64;4;HI;8;4;0;0;9.1e-05;1.9e-05;0.000603;0.000713
xdevs-rs-no_std-f64;5;HI;8;4;0;0;9.1e-05;2e-05;0.000603;0.000714
xdevs-rs-no_std-f64;6;HI;8;4;0;0;9.1e-05;2e-05;0.000603;0.000714
xdevs-rs-no_std-f64;7;HI;8;4;0;0;9e-05;1.9e-05;0.000603;0.000712
xdevs-rs-no_std-f64;8;HI;8;4;0;0;9.1e-05;1.9e-05;0.000603;0.000713
xdevs-rs-no_std-f64;9;HI;8;4;0;0;9e-05;1.9e-05;0.000603;0.000712
xdevs-rs-no_std-f64;0;HI;8;6;0;0;0.00012;1.7e-05;0.000878;0.001015
xdevs-rs-no_std-f64;1;HI;8;6;0;0;0.00012;1.7e-05;0.000878;0.001015
xdevs-rs-no_std-f64;2;HI;8;6;0;0;0.00012;1.7e-05;0.000878;0.001015
xdevs-rs-no_std-f64;3;HI;8;6;0;0;0.00012;1.7e-05;0.000879;0.001016
xdevs-rs-no_std-f64;4;HI;8;6;0;0;0.00012;1.8e-05;0.000879;0.001017
xdevs-rs-no_std-f64;5;HI;8;6;0;0;0.00012;1.8e-05;0.000879;0.001017
xdevs-rs-no_std-f64;6;HI;8;6;0;0;0.00012;1.8e-05;0.000879;0.001017
xdevs-rs-no_std-f64;7;HI;8;6;0;0;0.00012;1.8e-05;0.000879;0.001017
xdevs-rs-no_std-f64;8;HI;8;6;0;0;0.00012;1.7e-05;0.000879;0.001016
xdevs-rs-no_std-f64;9;HI;8;6;0;0;0.00012;1.7e-05;0.000879;0.001016
xdevs-rs-no_std-f64;0;HI;8;8;0;0;0.000149;2.1e-05;0.001162;0.001332
xdevs-rs-no_std-f64;1;HI;8;8;0;0;0.000149;2.1e-05;0.001162;0.001332
xdevs-rs-no_std-f64;2;HI;8;8;0;0;0.000149;2e-05;0.001162;0.001331
xdevs-rs-no_std-f64;3;HI;8;8;0;0;0.000149;2.1e-05;0.001162;0.001332
xdevs-rs-no_std-f64;4;HI;8;8;0;0;0.000149;2e-05;0.001162;0.001331
xdevs-rs-no_std-f64;5;HI;8;8;0;0;0.000148;2.1e-05;0.001162;0.001331
xdevs-rs-no_std-f64;6;HI;8;8;0;0;0.000148;2.1e-05;0.001162;0.001331
xdevs-rs-no_std-f64;7;HI;8;8;0;0;0.000149;2e-05;0.001162;0.001331
xdevs-rs-no_std-f64;8;HI;8;8;0;0;0.000149;2.1e-05;0.001162;0.001332
xdevs-rs-no_std-f64;9;HI;8;8;0;0;0.000149;2e-05;0.001163;0.001332
xdevs-rs-no_std-f64;0;HI;8;10;0;0;0.000184;1.7e-05;0.001437;0.001638
xdevs-rs-no_std-f64;1;HI;8;10;0;0;0.000183;1.7e-05;0.001437;0.001637
xdevs-rs-no_std-f64;2;HI;8;10;0;0;0.000184;1.7e-05;0.001437;0.001638
xdevs-rs-no_std-f64;3;HI;8;10;0;0;0.000184;1.7e-05;0.001436;0.001637
xdevs-rs-no_std-f64;4;HI;8;10;0;0;0.000183;1.7e-05;0.001437;0.001637
xdevs-rs-no_std-f64;5;HI;8;10;0;0;0.000183;1.7e-05;0.001436;0.001636
xdevs-rs-no_std-f64;6;HI;8;10;0;0;0.000184;1.7e-05;0.001436;0.001637
xdevs-rs-no_std-f64;7;HI;8;10;0;0;0.000183;1.7e-05;0.001437;0.001637
xdevs-rs-no_std-f64;8;HI;8;10;0;0;0.000183;1.7e-05;0.001437;0.001637
xdevs-rs-no_std-f64;9;HI;8;10;0;0;0.000184;1.7e-05;0.001437;0.001638
xdevs-rs-no_std-f64;0;HI;8;12;0;0;0.000212;2e-05;0.001721;0.001953
xdevs-rs-no_std-f64;1;HI;8;12;0;0;0.000211;2.1e-05;0.001721;0.001953
xdevs-rs-no_std-f64;2;HI;8;12;0;0;0.000211;2.1e-05;0.001721;0.001953
xdevs-rs-no_std-f64;3;HI;8;12;0;0;0.000212;2e-05;0.001721;0.001953
xdevs-rs-no_std-f64;4;HI;8;12;0;0;0.000212;2e-05;0.001721;0.001953
xdevs-rs-no_std-f64;5;HI;8;12;0;0;0.000212;2e-05;0.001721;0.001953
xdevs-rs-no_std-f64;6;HI;8;12;0;0;0.000212;2e-05;0.001721;0.001953
xdevs-rs-no_std-f64;7;HI;8;12;0;0;0.000212;2e-05;0.001721;0.001953
xdevs-rs-no_std-f64;8;HI;8;12;0;0;0.000212;2e-05;0.001721;0.001953
xdevs-rs-no_std-f64;9;HI;8;12;0;0;0.000212;2e-05;0.001721;0.001953
xdevs-rs-no_std-f64;0;HI;8;14;0;0;0.000246;1.7e-05;0.001996;0.002259
xdevs-rs-no_std-f64;1;HI;8;14;0;0;0.000246;1.7e-05;0.001996;0.002259
xdevs-rs-no_std-f64;2;HI;8;14;0;0;0.000245;1.7e-05;0.001995;0.002257
xdevs-rs-no_std-f64;3;HI;8;14;0;0;0.000246;1.7e-05;0.001996;0.002259
xdevs-rs-no_std-f64;4;HI;8;14;0;0;0.000245;1.7e-05;0.001996;0.002258
xdevs-rs-no_std-f64;5;HI;8;14;0;0;0.000245;1.7e-05;0.001995;0.002257
xdevs-rs-no_std-f64;6;HI;8;14;0;0;0.000245;1.7e-05;0.001996;0.002258
xdevs-rs-no_std-f64;7;HI;8;14;0;0;0.000245;1.7e-05;0.001996;0.002258
xdevs-rs-no_std-f64;8;HI;8;14;0;0;0.000245;1.7e-05;0.001995;0.002257
xdevs-rs-no_std-f64;9;HI;8;14;0;0;0.000245;1.7e-05;0.001995;0.002257
xdevs-rs-no_std-f64;0;HI;8;16;0;0;0.000278;2e-05;0.002263;0.002561
xdevs-rs-no_std-f64;1;HI;8;16;0;0;0.000277;2.1e-05;0.002263;0.002561
xdevs-rs-no_std-f64;2;HI;8;16;0;0;0.000278;2e-05;0.002263;0.002561
xdevs-rs-no_std-f64;3;HI;8;16;0;0;0.000278;2e-05;0.002263;0.002561
xdevs-rs-no_std-f64;4;HI;8;16;0;0;0.000277;2.1e-05;0.002263;0.002561
xdevs-rs-no_std-f64;5;HI;8;16;0;0;0.000278;2e-05;0.002263;0.002561
xdevs-rs-no_std-f64;6;HI;8;16;0;0;0.000277;2.1e-05;0.002263;0.002561
xdevs-rs-no_std-f64;7;HI;8;16;0;0;0.000277;2.1e-05;0.002263;0.002561
xdevs-rs-no_std-f64;8;HI;8;16;0;0;0.000277;2.1e-05;0.002263;0.002561
xdevs-rs-no_std-f64;9;HI;8;16;0;0;0.000278;2.1e-05;0.002263;0.002562
xdevs-rs-no_std-f64;0;HI;8;18;0;0;0.000311;1.7e-05;0.002536;0.002864
xdevs-rs-no_std-f64;1;HI;8;18;0;0;0.000311;1.7e-05;0.002536;0.002864
xdevs-rs-no_std-f64;2;HI;8;18;0;0;0.00031;1.7e-05;0.002536;0.002863
xdevs-rs-no_std-f64;3;HI;8;18;0;0;0.000311;1.7e-05;0.002536;0.002864
xdevs-rs-no_std-f64;4;HI;8;18;0;0;0.00031;1.7e-05;0.002536;0.002863
xdevs-rs-no_std-f64;5;HI;8;18;0;0;0.000311;1.7e-05;0.002536;0.002864
xdevs-rs-no_std-f64;6;HI;8;18;0;0;0.00031;1.7e-05;0.002537;0.002864
xdevs-rs-no_std-f64;7;HI;8;18;0;0;0.00031;1.7e-05;0.002536;0.002863
xdevs-rs-no_std-f64;8;HI;8;18;0;0;0.00031;1.7e-05;0.002536;0.002863
xdevs-rs-no_std-f64;9;HI;8;18;0;0;0.000311;1.7e-05;0.002536;0.002864
xdevs-rs-no_std-f64;0;HI;8;20;0;0;0.000342;2.1e-05;0.002818;0.003181
xdevs-rs-no_std-f64;1;HI;8;20;0;0;0.000342;2.1e-05;0.002817;0.00318
xdevs-rs-no_std-f64;2;HI;8;20;0;0;0.000342;2.1e-05;0.002818;0.003181
xdevs-rs-no_std-f64;3;HI;8;20;0;0;0.000341;2.1e-05;0.002818;0.00318
xdevs-rs-no_std-f64;4;HI;8;20;0;0;0.000342;2e-05;0.002817;0.003179
xdevs-rs-no_std-f64;5;HI;8;20;0;0;0.000342;2.1e-05;0.002818;0.003181
xdevs-rs-no_std-f64;6;HI;8;20;0;0;0.000342;2.1e-05;0.002818;0.003181
xdevs-rs-no_std-f64;7;HI;8;20;0;0;0.000341;2.1e-05;0.002817;0.003179
xdevs-rs-no_std-f64;8;HI;8;20;0;0;0.000342;2.1e-05;0.002818;0.003181
xdevs-rs-no_std-f64;9;HI;8;20;0;0;0.000342;2e-05;0.002817;0.003179
xdevs-rs-no_std-f64;0;HI;8;22;0;0;0.000374;1.7e-05;0.003091;0.003482
xdevs-rs-no_std-f64;1;HI;8;22;0;0;0.000374;1.7e-05;0.00309;0.003481
xdevs-rs-no_std-f64;2;HI;8;22;0;0;0.000374;1.7e-05;0.00309;0.003481
xdevs-rs-no_std-f64;3;HI;8;22;0;0;0.000374;1.7e-05;0.003091;0.003482
